cycle_id,timestamp_start_ms,timestamp_end_ms,dt_target_ms,loop_latency_ms,jitter_ms,deadline_ms,late_flag,controller_mode,scenario_id,r,y,e,u,sat_flag,rx_seq,tx_seq,jitter
753,15033.1793,15047.0465,20,13.8672000000006,0,20,0,PI,none yet,30,24.7127949946373,5.28720500536266,1,0,31,40,-6.13279999999941
754,15049.0909,15062.2939,20,13.2030000000013,0,20,0,PI,none yet,30,24.7146566096534,5.28534339034657,1,0,31,40,-6.79699999999866
755,15064.0684,15077.8757,20,13.8073000000004,0,20,0,PI,none yet,30,24.7165126398245,5.28348736017553,1,0,31,40,-6.1926999999996
756,15080.1121,15106.8699,20,26.7578000000012,0,20,1,PI,none yet,30,24.718363101905,5.28163689809501,1,0,31,40,6.75780000000123
757,15108.559,15123.2744,20,14.715400000001,0,20,0,PI,none yet,30,24.7202080125993,5.27979198740072,1,0,31,40,-5.28459999999905
758,15125.0436,15139.1952,20,14.1516000000011,0,20,0,PI,none yet,30,24.7220473885615,5.27795261143852,1,0,31,40,-5.84839999999895
759,15140.9898,15170.6126,20,29.622800000001,0,20,1,PI,none yet,30,24.7238812463958,5.2761187536042,1,0,31,40,9.62280000000101
760,15172.3424,15186.3725,20,14.0300999999999,0,20,0,PI,none yet,30,24.7257096026566,5.27429039734339,1,0,31,40,-5.96990000000005
761,15188.2048,15202.3509,20,14.1461000000018,0,20,0,PI,none yet,30,24.7275324738486,5.27246752615136,1,0,31,40,-5.85389999999825
762,15204.1223,15218.4649,20,14.3426000000018,0,20,0,PI,none yet,30,24.7293498764271,5.27065012357291,1,0,31,40,-5.65739999999823
763,15220.1622,15235.1085,20,14.9462999999996,0,20,0,PI,none yet,30,24.7311618267978,5.26883817320219,1,0,31,40,-5.05370000000039
764,15249.2147,15267.5348,20,18.320099999999,0,20,0,PI,none yet,30,24.7329683413174,5.26703165868258,1,0,31,40,-1.679900000001
765,15270.9221,15282.6845,20,11.7623999999996,0,20,0,PI,none yet,30,24.7347694362935,5.26523056370653,1,0,31,40,-8.23760000000038
766,15286.1927,15311.5525,20,25.3597999999984,0,20,1,PI,none yet,30,24.7365651279846,5.26343487201541,1,0,31,40,5.35979999999836
767,15313.5051,15342.5678,20,29.0626999999986,0,20,1,PI,none yet,30,24.7383554326006,5.26164456739937,1,0,31,40,9.06269999999859
768,15344.3653,15358.5334,20,14.1681000000008,0,20,0,PI,none yet,30,24.7401403663028,5.25985963369717,1,0,31,40,-5.83189999999922
769,15360.347,15374.1427,20,13.7956999999988,0,20,0,PI,none yet,30,24.7419199452039,5.25808005479607,1,0,31,40,-6.20430000000124
770,15375.8791,15390.0657,20,14.1865999999991,0,20,0,PI,none yet,30,24.7436941853683,5.25630581463169,1,0,31,40,-5.81340000000091
771,15391.8082,15405.0221,20,13.2139000000006,0,20,0,PI,none yet,30,24.7454631028122,5.25453689718779,1,0,31,40,-6.78609999999935
772,15406.771,15434.3917,20,27.6206999999995,0,20,1,PI,none yet,30,24.7472267135038,5.25277328649623,1,0,31,40,7.62069999999949
773,15436.2207,15452.0418,20,15.8210999999992,0,20,0,PI,none yet,30,24.7489850333633,5.25101496663675,1,0,31,40,-4.17890000000079
774,15453.7055,15468.1019,20,14.3964000000014,0,20,0,PI,none yet,30,24.7507380782632,5.24926192173684,1,0,31,40,-5.60359999999855
775,15469.7373,15498.632,20,28.8947000000007,0,20,1,PI,none yet,30,24.7524858640284,5.24751413597162,1,0,31,40,8.89470000000074
776,15501.0421,15529.2599,20,28.2178000000004,0,20,1,PI,none yet,30,24.7542284064363,5.24577159356371,1,0,31,40,8.21780000000035
777,15531.1007,15544.82,20,13.7193000000007,0,20,0,PI,none yet,30,24.755965721217,5.24403427878302,1,0,31,40,-6.28069999999934
778,15546.4257,15560.4338,20,14.0081000000009,0,20,0,PI,none yet,30,24.7576978240533,5.24230217594667,1,0,31,40,-5.99189999999908
779,15562.1738,15576.1027,20,13.928899999999,0,20,0,PI,none yet,30,24.7594247305812,5.24057526941883,1,0,31,40,-6.07110000000102
780,15577.7388,15591.2498,20,13.5109999999986,0,20,0,PI,none yet,30,24.7611464563894,5.23885354361057,1,0,31,40,-6.4890000000014
781,15592.9917,15606.6897,20,13.6980000000003,0,20,0,PI,none yet,30,24.7628630170203,5.23713698297974,1,0,31,40,-6.30199999999968
782,15608.2899,15639.6947,20,31.4047999999984,0,20,1,PI,none yet,30,24.7645744279692,5.2354255720308,1,0,31,40,11.4047999999984
783,15641.7996,15667.5198,20,25.7201999999997,0,20,1,PI,none yet,30,24.7662807046853,5.23371929531471,1,0,31,40,5.72019999999975
784,15669.2883,15685.0605,20,15.7722000000012,0,20,0,PI,none yet,30,24.7679818625712,5.23201813742877,1,0,31,40,-4.22779999999875
785,15686.9188,15699.8509,20,12.9320999999982,0,20,0,PI,none yet,30,24.7696779169835,5.23032208301648,1,0,31,40,-7.06790000000183
786,15701.4632,15715.3117,20,13.8485000000019,0,20,0,PI,none yet,30,24.7713688832326,5.22863111676743,1,0,31,40,-6.15149999999812
787,15716.9947,15730.769,20,13.7742999999991,0,20,0,PI,none yet,30,24.7730547765829,5.22694522341713,1,0,31,40,-6.22570000000087
788,15732.6395,15762.1633,20,29.523799999999,0,20,1,PI,none yet,30,24.7747356122531,5.22526438774688,1,0,31,40,9.52379999999903
789,15763.9561,NaN,20,NaN,0,20,0,PI,none yet,30,24.7604114054164,5.23958859458364,0,0,0,40,0
790,15796.9065,15806.3911,20,9.48459999999977,0,20,0,PI,none yet,30,24.7621301712001,5.23786982879989,1,0,31,40,-10.5154000000002
791,15808.0335,15822.2157,20,14.1821999999975,0,20,0,PI,none yet,30,24.7638437806865,5.23615621931349,1,0,31,40,-5.81780000000253
792,15824.0332,15837.9034,20,13.8701999999994,0,20,0,PI,none yet,30,24.7655522493445,5.23444775065554,1,0,31,40,-6.12980000000061
793,15839.9003,15853.6163,20,13.7160000000003,0,20,0,PI,none yet,30,24.7672555925964,5.23274440740358,1,0,31,40,-6.28399999999965
794,15855.4635,15868.7279,20,13.2643999999982,0,20,0,PI,none yet,30,24.7689538258186,5.23104617418137,1,0,31,40,-6.7356000000018
795,15870.5706,15883.875,20,13.3043999999991,0,20,0,PI,none yet,30,24.7706469643412,5.22935303565882,1,0,31,40,-6.69560000000092
796,15885.5666,15899.2007,20,13.6340999999993,0,20,0,PI,none yet,30,24.7723350234482,5.22766497655185,1,0,31,40,-6.36590000000069
797,15901.0781,15928.8857,20,27.8076000000019,0,20,1,PI,none yet,30,24.7740180183778,5.22598198162219,1,0,31,40,7.80760000000191
798,15930.6542,15960.2465,20,29.5923000000021,0,20,1,PI,none yet,30,24.7756959643227,5.22430403567732,1,0,31,40,9.59230000000207
799,15962.0167,15977.4508,20,15.4341000000004,0,20,0,PI,none yet,30,24.7773688764297,5.22263112357029,1,0,31,40,-4.5658999999996
800,15979.247,15993.0562,20,13.8091999999979,0,20,0,PI,none yet,30,24.7790367698004,5.22096323019958,1,0,31,40,-6.19080000000213
801,15994.9832,16008.0135,20,13.0303000000004,0,20,0,PI,none yet,30,24.780699659491,5.21930034050898,1,0,31,40,-6.96969999999965
802,16009.7159,16024.3743,20,14.6584000000021,0,20,0,PI,none yet,30,24.7823575605125,5.21764243948745,1,0,31,40,-5.34159999999792
803,16026.1043,16054.4154,20,28.311099999999,0,20,1,PI,none yet,30,24.784010487831,5.21598951216899,1,0,31,40,8.31109999999899
804,16056.1363,16071.3908,20,15.2545000000009,0,20,0,PI,none yet,30,24.7856584563675,5.21434154363248,1,0,31,40,-4.74549999999908
805,16073.1292,16087.2109,20,14.081699999997,0,20,0,PI,none yet,30,24.7873014809984,5.21269851900158,1,0,31,40,-5.918300000003
806,16088.94,16116.6848,20,27.7448000000004,0,20,1,PI,none yet,30,24.7889395765554,5.21106042344458,1,0,31,40,7.7448000000004
807,16118.369,16133.4717,20,15.1027000000013,0,20,0,PI,none yet,30,24.7905727578258,5.20942724217425,1,0,31,40,-4.89729999999872
808,16135.1613,16149.7458,20,14.5845000000027,0,20,0,PI,none yet,30,24.7922010395523,5.20779896044773,1,0,31,40,-5.41549999999734
809,16151.366,16165.9089,20,14.5429000000022,0,20,0,PI,none yet,30,24.7938244364336,5.20617556356638,1,0,31,40,-5.45709999999781
810,16168.3274,16180.9623,20,12.6349000000027,0,20,0,PI,none yet,30,24.7954429631243,5.20455703687568,1,0,31,40,-7.36509999999726
811,16183.163,16210.2816,20,27.118599999998,0,20,1,PI,none yet,30,24.7970566342349,5.20294336576506,1,0,31,40,7.11859999999797
812,16212.0528,16228.0898,20,16.0370000000003,0,20,0,PI,none yet,30,24.7986654643322,5.20133453566776,1,0,31,40,-3.96299999999974
813,16231.146,16256.9798,20,25.8338000000003,0,20,1,PI,none yet,30,24.8002694679392,5.19973053206076,1,0,31,40,5.83380000000034
814,16258.7856,16289.1532,20,30.3676000000014,0,20,1,PI,none yet,30,24.8018686595354,5.19813134046458,1,0,31,40,10.3676000000014
815,16290.9402,NaN,20,NaN,0,20,0,PI,none yet,30,24.7874630535568,5.21253694644318,0,0,0,40,0
816,16324.2312,16335.2086,20,10.9774000000016,0,20,0,PI,none yet,30,24.7891006643961,5.21089933560386,1,0,31,40,-9.02259999999842
817,16336.8655,16351.7189,20,14.8534000000036,0,20,0,PI,none yet,30,24.790733362403,5.20926663759704,1,0,31,40,-5.1465999999964
818,16353.4813,16381.9799,20,28.4986000000008,0,20,1,PI,none yet,30,24.7923611623157,5.20763883768425,1,0,31,40,8.49860000000081
819,16383.8394,16398.7785,20,14.9391000000014,0,20,0,PI,none yet,30,24.7939840788288,5.2060159211712,1,0,31,40,-5.06089999999858
820,16400.5814,16428.2766,20,27.6952000000019,0,20,1,PI,none yet,30,24.7956021265923,5.20439787340769,1,0,31,40,7.69520000000193
821,16430.0035,16445.022,20,15.0184999999983,0,20,0,PI,none yet,30,24.7972153202125,5.20278467978746,1,0,31,40,-4.98150000000169
822,16446.8703,16463.8595,20,16.9892,0,20,0,PI,none yet,30,24.7988236742519,5.2011763257481,1,0,31,40,-3.01080000000002
823,16466.3427,16476.112,20,9.76930000000357,0,20,0,PI,none yet,30,24.8004272032291,5.19957279677086,1,0,31,40,-10.2306999999964
824,16477.7679,16491.7334,20,13.9655000000021,0,20,0,PI,none yet,30,24.8020259216195,5.19797407838054,1,0,31,40,-6.03449999999793
825,16493.5139,16507.5844,20,14.070499999998,0,20,0,PI,none yet,30,24.8036198438546,5.1963801561454,1,0,31,40,-5.92950000000201
826,16509.2198,16523.2555,20,14.035700000004,0,20,0,PI,none yet,30,24.805208984323,5.19479101567697,1,0,31,40,-5.964299999996
827,16524.9588,16538.8217,20,13.8629000000001,0,20,0,PI,none yet,30,24.8067933573701,5.19320664262994,1,0,31,40,-6.13709999999992
828,16540.5464,16554.877,20,14.3306000000011,0,20,0,PI,none yet,30,24.808372977298,5.19162702270205,1,0,31,40,-5.66939999999886
829,16556.5987,16570.0119,20,13.4132000000027,0,20,0,PI,none yet,30,24.8099478583661,5.19005214163394,1,0,31,40,-6.58679999999731
830,16571.7237,16585.5871,20,13.863400000002,0,20,0,PI,none yet,30,24.811518014791,5.18848198520904,1,0,31,40,-6.136599999998
831,16587.9574,16615.7466,20,27.7892000000029,0,20,1,PI,none yet,30,24.8130834607466,5.18691653925341,1,0,31,40,7.78920000000289
832,16617.5336,16630.6809,20,13.1473000000005,0,20,0,PI,none yet,30,24.8146442103643,5.18535578963565,1,0,31,40,-6.85269999999946
833,16632.6229,16660.3674,20,27.7444999999971,0,20,1,PI,none yet,30,24.8162002777333,5.18379972226675,1,0,31,40,7.74449999999706
834,16662.0614,16677.5838,20,15.5224000000017,0,20,0,PI,none yet,30,24.8177516769001,5.18224832309995,1,0,31,40,-4.47759999999835
835,16679.1775,16693.2885,20,14.1110000000008,0,20,0,PI,none yet,30,24.8192984218694,5.18070157813065,1,0,31,40,-5.88899999999921
836,16695.1152,16722.0142,20,26.8990000000013,0,20,1,PI,none yet,30,24.8208405266037,5.17915947339626,1,0,31,40,6.89900000000125
837,16723.7925,16739.2475,20,15.4550000000017,0,20,0,PI,none yet,30,24.8223780050239,5.17762199497607,1,0,31,40,-4.54499999999825
838,16740.988,16755.2264,20,14.238400000002,0,20,0,PI,none yet,30,24.8239108710089,5.17608912899114,1,0,31,40,-5.761599999998
839,16756.8956,16771.3996,20,14.5039999999972,0,20,0,PI,none yet,30,24.8254391383958,5.17456086160417,1,0,31,40,-5.49600000000282
840,16773.1059,16800.7869,20,27.6809999999969,0,20,1,PI,none yet,30,24.8269628209806,5.17303717901935,1,0,31,40,7.68099999999686
841,16802.575,16818.3339,20,15.7588999999971,0,20,0,PI,none yet,30,24.8284819325177,5.1715180674823,1,0,31,40,-4.24110000000292
842,16820.0124,16834.4444,20,14.4320000000007,0,20,0,PI,none yet,30,24.8299964867202,5.17000351327985,1,0,31,40,-5.5679999999993
843,16836.236,16850.232,20,13.9959999999992,0,20,0,PI,none yet,30,24.83150649726,5.16849350274001,1,0,31,40,-6.00400000000081
844,16851.8775,16879.5085,20,27.6309999999976,0,20,1,PI,none yet,30,24.8330119777682,5.16698802223179,1,0,31,40,7.63099999999758
845,16881.2861,NaN,20,NaN,0,20,0,PI,none yet,30,24.8185129418349,5.18148705816509,0,0,0,40,0
846,16916.3765,16926.334,20,9.95750000000044,0,20,0,PI,none yet,30,24.8200574030094,5.1799425969906,1,0,31,40,-10.0424999999996
847,16928.0119,16941.5482,20,13.5362999999998,0,20,0,PI,none yet,30,24.8215972308004,5.17840276919963,1,0,31,40,-6.46370000000024
848,16943.3264,16957.073,20,13.7465999999986,0,20,0,PI,none yet,30,24.823132439108,5.17686756089203,1,0,31,40,-6.25340000000142
849,16958.8254,16976.8088,20,17.983400000001,0,20,0,PI,none yet,30,24.8246630417907,5.17533695820935,1,0,31,40,-2.01659999999902
850,16978.4065,16987.0747,20,8.66820000000371,0,20,0,PI,none yet,30,24.8261890526653,5.17381094733472,1,0,31,40,-11.3317999999963
851,16988.8265,17002.0628,20,13.2363000000005,0,20,0,PI,none yet,30,24.8277104855073,5.17228951449272,1,0,31,40,-6.76369999999952
852,17003.6844,17032.7203,20,29.0358999999989,0,20,1,PI,none yet,30,24.8292273540508,5.17077264594924,1,0,31,40,9.03589999999895
853,17034.607,17049.7172,20,15.1101999999992,0,20,0,PI,none yet,30,24.8307396719886,5.16926032801139,1,0,31,40,-4.88980000000083
854,17051.4848,17080.3038,20,28.8189999999959,0,20,1,PI,none yet,30,24.8322474529726,5.16775254702736,1,0,31,40,8.81899999999587
855,17082.2722,17097.5869,20,15.314699999999,0,20,0,PI,none yet,30,24.8337507106137,5.16624928938627,1,0,31,40,-4.68530000000101
856,17099.5137,17113.4344,20,13.9206999999988,0,20,0,PI,none yet,30,24.8352494584819,5.16475054151811,1,0,31,40,-6.07930000000124
857,17115.2174,17129.1856,20,13.968200000003,0,20,0,PI,none yet,30,24.8367437101064,5.16325628989356,1,0,31,40,-6.03179999999702
858,17130.9289,17144.7896,20,13.8607000000011,0,20,0,PI,none yet,30,24.8382334789761,5.16176652102388,1,0,31,40,-6.13929999999891
859,17146.5315,17175.2139,20,28.6824000000015,0,20,1,PI,none yet,30,24.8397187785392,5.16028122146081,1,0,31,40,8.68240000000151
860,17177.1482,17192.0575,20,14.9092999999993,0,20,0,PI,none yet,30,24.8411996222036,5.15880037779642,1,0,31,40,-5.09070000000065
861,17194.0644,17208.9223,20,14.8579000000027,0,20,0,PI,none yet,30,24.842676023337,5.15732397666304,1,0,31,40,-5.1420999999973
862,17210.5941,17224.1556,20,13.5614999999962,0,20,0,PI,none yet,30,24.844147995267,5.15585200473305,1,0,31,40,-6.43850000000384
863,17225.8156,17239.0332,20,13.2175999999999,0,20,0,PI,none yet,30,24.8456155512811,5.15438444871885,1,0,31,40,-6.78240000000005
864,17240.6736,17255.4392,20,14.7655999999988,0,20,0,PI,none yet,30,24.8470787046273,5.15292129537269,1,0,31,40,-5.23440000000119
865,17268.4706,17285.9806,20,17.5099999999984,0,20,0,PI,none yet,30,24.8485374685134,5.15146253148658,1,0,31,40,-2.4900000000016
866,17288.7726,17301.4052,20,12.6326000000008,0,20,0,PI,none yet,30,24.8499918561079,5.15000814389212,1,0,31,40,-7.36739999999918
867,17303.2372,17317.1826,20,13.9453999999969,0,20,0,PI,none yet,30,24.8514418805396,5.14855811946044,1,0,31,40,-6.05460000000312
868,17330.3265,17349.6538,20,19.3272999999972,0,20,0,PI,none yet,30,24.8528875548979,5.14711244510206,1,0,31,40,-0.672700000002806
869,17353.1155,17364.6674,20,11.5518999999986,0,20,0,PI,none yet,30,24.8543288922333,5.14567110776675,1,0,31,40,-8.44810000000143
870,17367.3462,17381.1711,20,13.8248999999996,0,20,0,PI,none yet,30,24.8557659055566,5.14423409444345,1,0,31,40,-6.17510000000038
871,17384.1026,17411.0152,20,26.9126000000033,0,20,1,PI,none yet,30,24.8571986078399,5.14280139216012,1,0,31,40,6.91260000000329
872,17413.4453,17427.5858,20,14.1405000000013,0,20,0,PI,none yet,30,24.8586270120164,5.14137298798364,1,0,31,40,-5.85949999999866
873,17429.6298,17442.6253,20,12.9954999999973,0,20,0,PI,none yet,30,24.8600511309803,5.13994886901969,1,0,31,40,-7.00450000000274
874,17444.703,17472.8141,20,28.1110999999983,0,20,1,PI,none yet,30,24.8614709775874,5.13852902241263,1,0,31,40,8.11109999999826
875,17474.7089,17490.1236,20,15.4147000000012,0,20,0,PI,none yet,30,24.8628865646546,5.13711343534539,1,0,31,40,-4.58529999999882
876,17491.9025,17505.5366,20,13.6340999999993,0,20,0,PI,none yet,30,24.8642979049606,5.13570209503935,1,0,31,40,-6.36590000000069
877,17507.2776,17521.3329,20,14.0553000000036,0,20,0,PI,none yet,30,24.8657050112458,5.13429498875423,1,0,31,40,-5.94469999999637
878,17523.0558,17551.8477,20,28.7918999999965,0,20,1,PI,none yet,30,24.867107896212,5.13289210378797,1,0,31,40,8.79189999999653
879,17553.5947,17568.748,20,15.1532999999981,0,20,0,PI,none yet,30,24.8685065725234,5.13149342747661,1,0,31,40,-4.84670000000187
880,17570.4599,17584.4171,20,13.9572000000007,0,20,0,PI,none yet,30,24.8699010528058,5.13009894719418,1,0,31,40,-6.04279999999926
881,17586.1053,17600.0351,20,13.9298000000017,0,20,0,PI,none yet,30,24.8712913496474,5.1287086503526,1,0,31,40,-6.07019999999829
882,17601.8276,17616.4517,20,14.6240999999973,0,20,0,PI,none yet,30,24.8726774755985,5.12732252440154,1,0,31,40,-5.37590000000273
883,17629.3231,17647.2888,20,17.965699999997,0,20,0,PI,none yet,30,24.8740594431717,5.12594055682833,1,0,31,40,-2.03430000000299
884,17651.1883,17663.2204,20,12.0320999999967,0,20,0,PI,none yet,30,24.8754372648422,5.12456273515785,1,0,31,40,-7.96790000000328
885,17666.4722,17677.8384,20,11.3662000000004,0,20,0,PI,none yet,30,24.8768109530476,5.12318904695238,1,0,31,40,-8.63379999999961
886,17680.1447,17692.9667,20,12.8220000000001,0,20,0,PI,none yet,30,24.8781805201885,5.12181947981152,1,0,31,40,-7.17799999999988
887,17706.6779,17724.5869,20,17.9089999999997,0,20,0,PI,none yet,30,24.8795459786279,5.12045402137209,1,0,31,40,-2.09100000000035
888,17726.4255,17740.7966,20,14.3710999999967,0,20,0,PI,none yet,30,24.880907340692,5.11909265930797,1,0,31,40,-5.62890000000334
889,17742.6776,17755.2122,20,12.534599999999,0,20,0,PI,none yet,30,24.88226461867,5.11773538133005,1,0,31,40,-7.46540000000095
890,17768.6473,17799.9482,20,31.3008999999984,0,20,1,PI,none yet,30,24.8836178248139,5.11638217518606,1,0,31,40,11.3008999999984
891,17801.7741,17816.4098,20,14.6356999999989,0,20,0,PI,none yet,30,24.8849669713395,5.1150330286605,1,0,31,40,-5.36430000000109
892,17818.8448,17833.0007,20,14.1558999999979,0,20,0,PI,none yet,30,24.8863120704255,5.11368792957452,1,0,31,40,-5.84410000000207
893,17834.7864,17846.9982,20,12.2118000000046,0,20,0,PI,none yet,30,24.8876531342142,5.1123468657858,1,0,31,40,-7.78819999999541
894,17848.9368,17862.1485,20,13.2116999999998,0,20,0,PI,none yet,30,24.8889901748116,5.11100982518844,1,0,31,40,-6.78830000000016
895,17863.9426,17877.7159,20,13.7732999999971,0,20,0,PI,none yet,30,24.8903232042871,5.10967679571288,1,0,31,40,-6.22670000000289
896,17880.1365,17893.9792,20,13.8427000000011,0,20,0,PI,none yet,30,24.8916522346743,5.10834776532574,1,0,31,40,-6.15729999999894
897,17907.8961,17925.2244,20,17.3283000000047,0,20,0,PI,none yet,30,24.8929772779702,5.10702272202976,1,0,31,40,-2.67169999999533
898,17927.0278,17939.9999,20,12.972099999999,0,20,0,PI,none yet,30,24.8942983461363,5.10570165386367,1,0,31,40,-7.02790000000095
899,17941.5988,17955.448,20,13.8492000000006,0,20,0,PI,none yet,30,24.8956154510979,5.10438454890208,1,0,31,40,-6.15079999999944
900,17969.3754,18003.0542,20,33.6788000000015,0,20,1,PI,none yet,30,24.8969286047446,5.10307139525537,1,0,31,40,13.6788000000015
901,18004.9987,18017.2802,20,12.2814999999973,0,20,0,PI,none yet,30,24.8982378189304,5.10176218106961,1,0,31,40,-7.71850000000268
902,18019.0501,18046.8957,20,27.8456000000006,0,20,1,PI,none yet,30,24.8995431054736,5.1004568945264,1,0,31,40,7.84560000000056
903,18048.6765,18063.9112,20,15.2347000000009,0,20,0,PI,none yet,30,24.9008444761572,5.09915552384282,1,0,31,40,-4.76529999999912
904,18065.8608,18079.1906,20,13.3298000000032,0,20,0,PI,none yet,30,24.9021419427287,5.09785805727129,1,0,31,40,-6.67019999999684
905,18081.015,18095.0979,20,14.0829000000012,0,20,0,PI,none yet,30,24.9034355169005,5.09656448309948,1,0,31,40,-5.91709999999875
906,18096.7463,18109.9454,20,13.1991000000016,0,20,0,PI,none yet,30,24.9047252103498,5.09527478965018,1,0,31,40,-6.80089999999836
907,18111.6966,18125.2715,20,13.5748999999996,0,20,0,PI,none yet,30,24.9060110347188,5.09398896528123,1,0,31,40,-6.42510000000038
908,18127.0248,18140.9916,20,13.966800000002,0,20,0,PI,none yet,30,24.9072930016146,5.09270699838539,1,0,31,40,-6.03319999999803
909,18142.7538,18171.1378,20,28.3839999999982,0,20,1,PI,none yet,30,24.9085711226098,5.09142887739023,1,0,31,40,8.3839999999982
910,18172.8663,18188.1196,20,15.2533000000039,0,20,0,PI,none yet,30,24.9098454092419,5.09015459075806,1,0,31,40,-4.74669999999605
911,18189.8769,18203.7441,20,13.867199999997,0,20,0,PI,none yet,30,24.9111158730142,5.08888412698579,1,0,31,40,-6.13280000000304
912,18205.5034,18219.5585,20,14.0551000000014,0,20,0,PI,none yet,30,24.9123825253952,5.08761747460483,1,0,31,40,-5.9448999999986
913,18221.3263,18235.3913,20,14.0649999999987,0,20,0,PI,none yet,30,24.913645377819,5.08635462218102,1,0,31,40,-5.93500000000131
914,18249.1577,18269.4367,20,20.2789999999986,0,20,1,PI,none yet,30,24.9149044416855,5.08509555831447,1,0,31,40,0.278999999998632
915,18272.8026,18283.1734,20,10.3708000000006,0,20,0,PI,none yet,30,24.9161597283605,5.08384027163953,1,0,31,40,-9.6291999999994
916,18286.294,18299.0183,20,12.724299999998,0,20,0,PI,none yet,30,24.9174112491754,5.08258875082461,1,0,31,40,-7.27570000000196
917,18301.934,18328.0705,20,26.1365000000005,0,20,1,PI,none yet,30,24.9186590154279,5.08134098457214,1,0,31,40,6.13650000000052
918,18329.8473,18343.5056,20,13.6582999999991,0,20,0,PI,none yet,30,24.9199030383816,5.08009696161842,1,0,31,40,-6.34170000000086
919,18345.4053,18359.1599,20,13.7546000000038,0,20,0,PI,none yet,30,24.9211433292664,5.07885667073357,1,0,31,40,-6.24539999999615
920,18360.8584,18374.3438,20,13.4853999999978,0,20,0,PI,none yet,30,24.9223798992786,5.07762010072137,1,0,31,40,-6.51460000000225
921,18388.1871,18419.8816,20,31.6945000000014,0,20,1,PI,none yet,30,24.9236127595808,5.0763872404192,1,0,31,40,11.6945000000014
922,18421.8978,18436.8988,20,15.0010000000038,0,20,0,PI,none yet,30,24.9248419213021,5.07515807869795,1,0,31,40,-4.99899999999616
923,18438.6525,18466.5698,20,27.9172999999973,0,20,1,PI,none yet,30,24.9260673955381,5.07393260446185,1,0,31,40,7.91729999999734
924,18468.4632,18483.6243,20,15.1611000000012,0,20,0,PI,none yet,30,24.9272891933515,5.07271080664847,1,0,31,40,-4.83889999999883
925,18486.2324,18499.2922,20,13.0598000000027,0,20,0,PI,none yet,30,24.9285073257715,5.07149267422852,1,0,31,40,-6.94019999999728
926,18500.9599,18515.1265,20,14.1666000000005,0,20,0,PI,none yet,30,24.9297218037942,5.07027819620583,1,0,31,40,-5.83339999999953
927,18517.6116,18533.6822,20,16.0706000000027,0,20,0,PI,none yet,30,24.9309326383828,5.06906736161721,1,0,31,40,-3.92939999999726
928,18535.338,18545.5059,20,10.1679000000004,0,20,0,PI,none yet,30,24.9321398404676,5.06786015953236,1,0,31,40,-9.83209999999963
929,18547.1218,18561.6234,20,14.501599999996,0,20,0,PI,none yet,30,24.9333434209462,5.06665657905376,1,0,31,40,-5.49840000000404
930,18563.4171,18576.8608,20,13.4436999999998,0,20,0,PI,none yet,30,24.9345433906834,5.0654566093166,1,0,31,40,-6.55630000000019
931,18590.8321,18609.3656,20,18.5335000000014,0,20,0,PI,none yet,30,24.9357397605113,5.06426023948865,1,0,31,40,-1.46649999999863
932,18612.3721,18624.2772,20,11.9050999999999,0,20,0,PI,none yet,30,24.9369325412298,5.06306745877018,1,0,31,40,-8.09490000000005
933,18626.3222,18640.01,20,13.6877999999961,0,20,0,PI,none yet,30,24.9381217436061,5.06187825639388,1,0,31,40,-6.31220000000394
934,18641.998,18670.3267,20,28.3287000000018,0,20,1,PI,none yet,30,24.9393073783753,5.06069262162469,1,0,31,40,8.32870000000185
935,18672.0616,18687.1375,20,15.0758999999962,0,20,0,PI,none yet,30,24.9404894562402,5.05951054375982,1,0,31,40,-4.92410000000382
936,18688.9684,18702.9723,20,14.0038999999961,0,20,0,PI,none yet,30,24.9416679878715,5.05833201212854,1,0,31,40,-5.99610000000393
937,18704.7658,18718.296,20,13.5301999999974,0,20,0,PI,none yet,30,24.9428429839078,5.05715701609215,1,0,31,40,-6.46980000000258
938,18720.1054,18748.9477,20,28.8422999999966,0,20,1,PI,none yet,30,24.9440144549561,5.05598554504387,1,0,31,40,8.84229999999661
939,18750.6455,18780.5347,20,29.8891999999978,0,20,1,PI,none yet,30,24.9451824115913,5.05481758840874,1,0,31,40,9.8891999999978
940,18782.5287,18796.9414,20,14.4127000000008,0,20,0,PI,none yet,30,24.9463468643565,5.05365313564351,1,0,31,40,-5.58729999999923
941,18798.7119,18812.3751,20,13.6631999999991,0,20,0,PI,none yet,30,24.9475078237634,5.05249217623658,1,0,31,40,-6.33680000000095
942,18814.1677,18828.042,20,13.8743000000031,0,20,0,PI,none yet,30,24.9486653002921,5.05133469970787,1,0,31,40,-6.12569999999687
943,18829.8446,18843.3482,20,13.5036,0,20,0,PI,none yet,30,24.9498193043913,5.05018069560875,1,0,31,40,-6.49639999999999
944,18845.1056,18858.6274,20,13.5218000000023,0,20,0,PI,none yet,30,24.9509698464781,5.04903015352192,1,0,31,40,-6.47819999999774
945,18860.3785,18874.3065,20,13.9279999999999,0,20,0,PI,none yet,30,24.9521169369386,5.04788306306136,1,0,31,40,-6.07200000000012
946,18888.676,18906.5732,20,17.8971999999994,0,20,0,PI,none yet,30,24.9532605861278,5.04673941387217,1,0,31,40,-2.10280000000057
947,18908.9267,18921.9574,20,13.0306999999993,0,20,0,PI,none yet,30,24.9544008043694,5.04559919563055,1,0,31,40,-6.96930000000066
